Village_Name,Village_Name_English,Latitude,Longitude
Lakhewadi,,18.8247214,74.1960168
Diskal,,17.8130087,74.2921686
Methvade,,17.3763406,75.0468993
Borpadle,,16.8435759,74.1270411
Manachnagar,,17.4356672,73.7409854
add,,23.1811088,69.1489255
add,,23.1730705,69.1304397
Alva,,22.3121753,73.334443
Unknown,,19.1756426,73.4365761
Unknown,,19.1829184,73.4625077
Brahmanon Ki Dhani,,24.7024707,71.1043739
Ratanpur,,24.6714127,72.1348786
Dugawa,,24.6669864,71.9436264
Surawa,,24.6753515,71.9632816
Teetop,,24.7058236,71.9729376
Virol Chhoti,,24.6363585,71.8316173
Paladar,,24.6882782,71.8158245
Ganeshpur,,21.1512418,79.6432979
Rampura Pilochi,,24.5295555,72.4286985
Bhatana,,24.5112825,72.5053882
Padar,,24.4909955,72.4721074
Dheebri,,24.4561397,72.4658847
Goreli,,24.5174714,72.5287986
Bant,,24.5843391,72.275126
Kotra,,24.5664058,72.2985363
Vasara,,24.5755582,72.3127627
Jetawara,,24.5840465,72.3060894
Dhanol,,24.6433896,72.2001099
Nimkheda,,21.2910688,79.2759114
Chanar,,24.4793959,72.6513433
Bavada,,18.0766251,74.0265977
Veer,,18.1533989,74.088273
Bhadavade,,18.0926686,74.0413905
Loni,,18.1166588,74.0443496
Warangi,,18.2557741,73.4539651
Sandoshi,,18.277756,73.423104
Pane,,18.2496392,73.4804912
Nadhai,,18.9005719,73.2272324
Padali,,17.5822569,74.0159097
Ninam,,17.5750769,73.9990225
Sonapur,,17.5540264,74.0060084
New Banghar,,17.6435305,73.8864999
Mandave,,17.5566323,73.9704047
Shivane Khurd,,16.6025562,73.4568206
Navkhar,,18.8088739,72.9327875
Borghar,,18.5515772,72.9998294
Modhave,,18.2090106,74.277517
Umbarwadi,,18.2015706,74.2915074
Bhati,,20.3612429,73.415789
Khirdi,,20.3785023,73.4239644
Abasa,,20.357452,73.4475127
Khokarvihir,,20.3938043,73.4680582
Khirnam,,20.4008084,73.5121698
Palu,,19.26265,73.6440901
Ambadi,,21.1269222,79.6742065
Bhilewada,,21.1355604,79.6901772
Bhojapur,,21.1628264,79.6345814
Khokarla,,21.1821254,79.6260111
Bela,,21.1552451,79.6185548
Eklari,,21.2391098,79.631686
Bidsitepar,,21.2235888,79.6153782
Pahuni,,21.2361097,79.5717333
Mujbi,,21.1608082,79.5978902
Pindkepar,,21.1429175,79.6325014
Korambhi,,21.1263456,79.6215365
Kesalwada,,21.1839789,79.6450756
Pandharabodi,,21.207186,79.6411274
Sirsi,,21.2170679,79.6511481
Jamani,,21.2094133,79.6631341
Dabha,,21.2151344,79.6631341
Tawepar,,21.1890276,79.6197896
Gunjepar,,21.1886274,79.600864
Khursipar,,21.2012713,79.6090393
Kondhi,,21.1068258,79.534321
Lohara,,21.0840835,79.5275833
Rajedahegaon,,21.1271027,79.5199014
Kharadi,,21.1372902,79.5168544
Kharbi,,21.1503187,79.5240857
Niharwani,,21.1657874,79.5436122
Thana,,21.1505189,79.5477964
Parsodi,,21.1402122,79.5398571
Nandora,,21.1399721,79.565971
Shahapur,,21.1549215,79.5708205
Gopiwada,,21.1672081,79.5735241
Malegaon,,21.1636463,79.5829011
Rohana kh.,,21.220865,79.5816137
Girola,,21.1368196,79.6733086
Karachkheda,,21.1542695,79.693789
Palgaon,,21.1200402,79.6793773
Dawadipar (Bazar),,21.0931283,79.6804944
Kharbi,,21.3357756,79.6924449
Khapa,,21.3640366,79.7174952
Dawadipar,,21.1371817,79.6031367
Kawadshi,,21.1295047,79.5879645
Umari,,21.1449217,79.5940171
Ashoknagar,,21.1541611,79.5919693
Pevtha,,21.0882945,79.5394841
Pipari,,21.0752666,79.5699274
Chicholi,,21.0866327,79.5580787
Sahuli,,21.0984882,79.5658764
Salebardi,,21.1210798,79.5924506
Pandhi,,21.1110904,79.5996961
Sangam,,21.0785598,79.5953204
Khairi,,21.0957977,79.5925094
Tiddi,,21.0714544,79.6070863
Makar-Dhokda,,21.0862217,79.6175966
Paladi,,21.1308579,79.7084097
Chandori,,21.1027907,79.7011164
Mathadi,,21.1135576,79.6929768
Singori,,21.1168772,79.714814
Unknown,,20.281752,73.5162351
Jakh,,21.1761537,79.5930877
Mohadura,,21.2030317,79.5936564
Nawegaon,,21.1921372,79.5824835
Sitepar,,21.2003875,79.5688675
Hattidohi,,21.2159021,79.5656151
Dighori,,21.1234883,79.7247456
Amgaon,,21.1257301,79.734938
Unknown,,18.2988778,74.2410508
Tekepar,,21.1080091,79.6131727
Jawalarjun,,18.2988224,74.248629
Rane Wasti,,18.3066109,74.2514118
Salebadi,,21.1356335,79.6596009
Basora,,21.0736436,79.6632269
Manegaon,,21.0788724,79.6348247
Zabada,,21.0954293,79.6395578
Ajimabad,,21.1254457,79.6410835
Khapa,,21.1274253,79.6379914
Sirasghat,,21.1350044,79.6484237
Hasapur,,21.1168915,79.6449866
Mendha,,21.0577345,79.6419688
Garada Budruk,,21.0660379,79.6501283
Borgaon Budruk,,21.0648469,79.6328322
Chowa,,21.0282481,79.6645036
Nawargaon,,21.0323212,79.6508077
Pahela,,21.0248949,79.6827914
Wakeshwar,,21.0378246,79.7045548
Rawanwadi,,21.0465788,79.7138714
Golewadi,,21.0063322,79.7067557
Khairlanji,,21.2209588,79.6317742
Chikhal Pahela,,21.0209699,79.704577
Singori,,21.0151785,79.7084157
Sonegaon,,21.0146616,79.7192271
Shrinagar,,21.0424372,79.685412
Usaripar,,21.0348738,79.6752419
Borgaon Khurd,,21.0508243,79.6985378
Malipar,,21.0902083,79.7037964
Koknagad,,21.1020735,79.7166396
Dhargaon,,21.1019603,79.732953
Chintapur,,21.1176277,79.744548
Khairi,,21.2439399,79.7198063
Indurkha,,21.2459599,79.6878411
Laweshwar,,21.2357047,79.6794499
Kothurna,,21.231833,79.7002458
Khambata,,21.2051093,79.6809233
Takali,,21.1936356,79.687553
Panjara,,21.2452727,79.6716738
Mohagaon (Devi),,21.2693463,79.6574981
Bothali,,21.2555335,79.6730851
Bhosa,,21.2556484,79.5830091
Neri,,21.2473812,79.6017115
Mehuni,,21.2322917,79.5869736
Pachgaon,,21.2607859,79.6220913
Dokepar,,21.2655049,79.6395982
Sonuli,,21.2329867,79.6591598
Sawargaon,,21.226789,79.6551571
Khapa,,21.0715288,79.6906854
Dongargaon,,20.9951737,79.6968661
Kopurli Khurd,,20.3144181,73.5498794
Dabhadi,,20.3342801,73.5224262
Pimpalpada,,20.3255878,73.549656
Khirkade,,20.295438,73.5554731
Mohpada,,20.3042326,73.540678
Arjuni,,21.0501106,79.6112917
Jakh,,21.0468997,79.6236441
Kholapur,,21.047165,79.6356855
Maudi,,21.0346593,79.623212
Jamgaon,,21.0211742,79.6254349
Wadad,,21.004059,79.6365646
Itgaon,,20.9927367,79.6455614
Nimgaon,,21.0152281,79.6638596
Pagora,,21.0032565,79.677652
Lendezari (R),,20.9886457,79.6817766
Kitadi (R),,20.9928519,79.6640082
Kushari,,21.3093567,79.7012418
Roha,,21.28474,79.7464587
Ghatkuroda,,21.2685816,79.7492363
Betala,,21.2570807,79.7264529
Rohna,,21.2732918,79.6874827
Yeklara,,21.2908876,79.6983725
Dahegaon,,21.2865922,79.6749867
Panjara,,21.3276496,79.7141903
Dewhada Khurd,,21.3499925,79.8050065
Narsinhatola,,21.3310406,79.7982248
Dewhada Budruk,,21.3359039,79.7907268
Kardi,,21.2750632,79.8027077
Dawadipar,,21.2877407,79.8328359
Navegaon Budruk,,21.3006218,79.8192172
Jambhalapani,,21.3142972,79.8206778
Usaripar,,21.2927929,79.8119819
Mohgaon,,21.3034838,79.8042367
Nilaj Khurd,,21.2919386,79.7966555
Nilaj Budruk,,21.3118873,79.7933244
Mundhari Khurd,,21.2878647,79.7798187
Dhiwarwada,,21.2477022,79.7559939
Dongardeo,,21.2290552,79.7659468
Kanhalgaon,,21.261411,79.7687491
Borgaon,,21.246878,79.7772038
Bonde,,21.2144573,79.7812164
Kisanpur,,21.2594543,79.8389205
Lendezari,,21.2493138,79.8321661
Kesalwada,,21.2290666,79.808415
Yelkazari,,21.2388207,79.8207245
Bori,,21.2573314,79.8013991
Panjara,,21.252455,79.7977587
Jambhora,,21.2497328,79.8141484
Khadki,,21.228095,79.7835301
Palora,,21.2421555,79.7985075
Sonkund,,21.206371,79.8010684
Koka,,21.2017385,79.7895523
Hirapur,,20.2192387,74.1977231
Stationtoli,,21.3476045,79.7481736
Paraswada,,21.3415926,79.7258313
Mangali,,21.3587315,79.7274299
Hasara,,21.3870109,79.730312
Tamaswadi,,21.3563356,79.7397624
Tudka,,21.3479834,79.7375433
Madagi,,21.3403376,79.7848235
Chargaon,,21.3265107,79.7792646
Dhorwada,,21.3140522,79.7768606
Sukali,,21.3049827,79.7543899
Mandhal,,21.3191284,79.7338754
Sajan,,19.7491798,73.0836725
Kinhala,,20.7348402,79.8829281
Asola,,20.740266,79.8702922
Bhagadi,,20.7764043,79.8482562
Chicholi,,20.7822895,79.8606925
Antergaon Kha.,,20.7679143,79.8781287
Antargaon (Raiyyat Wari),,20.7800122,79.8725595
Silli,,20.784472,79.8806823
Pimpalgaon,,20.762685,79.9172067
Chichgaon,,20.7574853,79.9392392
Indora,,20.7012711,79.9449183
Gar,,18.5344021,74.6113676
Nanded,,20.7390466,79.7792459
Karandala,,20.7625469,79.785138
Kirmati,,20.7459703,79.8010649
Donad,,20.7255247,79.794108
Khairna,,20.7063137,79.8006798
Rohani,,20.7358918,79.8158757
Moharana,,20.7004414,79.8127151
Kudegaon,,20.7315218,79.8390171
Gawarala,,20.7010863,79.838811
Irali Dambi,,20.695767,79.8588417
Tembhari,,20.6949565,79.872714
Vihirgaon,,20.6986353,79.8811631
Awali,,20.6819903,79.9069247
Soni,,20.6884379,79.9218867
Keshori Kha.,,20.6956126,79.9380097
Keshori (Raiyyatwari),,20.6836897,79.939706
Mendha,,20.7074168,79.920434
Unknown,,19.7155053,73.1257725
Unknown,,19.7104552,73.1207406
Chapral,,20.7045443,79.9051359
Khairi (Pat),,20.7110055,79.8834289
Sawargaon,,20.7238446,79.8680675
Manded,,20.7201531,79.8544373
Athali,,20.7520096,79.8626508
Parsodi,,20.7525329,79.8442957
Pahungaon,,20.758891,79.8286269
Doke Sarandi,,20.7621114,79.8082984
Opara,,20.7679575,79.8070924
Rajani,,20.7763379,79.7888466
Mandhal,,20.8047139,79.8316652
Takhatgadh,,23.4829048,73.0482771
Dandegaon,,20.8115798,79.8506219
Kochchhi,,20.8218602,79.8440816
Dharmapuri,,20.8390415,79.8369961
Borgaon,,20.8323002,79.8611731
Barwha,,20.8523703,79.8537112
Chichal,,20.8490472,79.8702035
Jaitpur,,20.8587594,79.8592869
Kholmara,,20.8784553,79.8426632
Chikna,,20.865941,79.8732023
Konda-mondhi,,20.8597518,79.8822567
Sakara,,20.8830512,79.901056
Tawasi,,20.8714289,79.8809786
Khairi (Raiyyatwari),,20.84131,79.8799084
Kodamedi (Rai),,20.8526529,79.8892466
Pardi,,20.8436099,79.9077615
Murza,,20.8423466,79.9162802
Zari,,20.852695,79.9222638
Manegaon,,20.8246579,79.8765695
Piparwani,,20.8251059,79.8929117
Dighori (Mothi),Dighori,20.8898852,79.9334147
Malada,,20.8744395,79.9199571
Palependhari,,20.8841049,79.7686772
Tirkhuri,,20.8928803,79.7892429
Pendhari,,20.8857583,79.7976109
Hardoli,,20.8788071,79.8163957
Tai Budruk,,20.8713071,79.8298411
Tai Khurd,,20.8656909,79.8306404
Irali Khurd,,20.7499866,79.7567808
Irali Budruk,,20.7751172,79.7586975
Itan,,20.7383192,79.7617287
Dholsar,,20.8070547,79.7714979
Khairi (Ghar),,20.8272794,79.7950644
Masal,,20.8363177,79.772853
Kondhala,,20.8480961,79.7701729
Belati,,20.8604367,79.780318
Pachgaon,,20.8775698,79.773137
Sonegaon,,20.8815235,79.7985285
Ghodezari,,20.8750633,79.7862708
Pauldawana,,20.8554853,79.809638
Ghartola,,20.823331,79.7873457
Sarandi Budruk,,20.8112856,79.8015761
Kinhi,,20.8180322,79.8120924
Parsodi,,20.8483315,79.81914
Bothali,,20.8383189,79.8307868
Gunjepar,,20.8245315,79.8237011
Yetewahi,,21.0101872,79.7435878
Purkabodi,,21.0032298,79.7809683
Pimpalgaon,,21.0389839,79.7702219
Madgi,,21.0324576,79.7607651
Sawari,,21.065023,79.7716304
Chikhalabodi,,21.0719159,79.7785669
Chikhali Hamesha,,21.0788571,79.7767879
Ganglewada,,21.1031565,79.7755904
Chandrapur,,21.155383,79.8032703
Ajani,,21.1515492,79.7869111
Kakada Gondi,,21.1404426,79.7835572
Navegaon,,21.2049635,79.76736
Mandwi,,21.2266787,79.7169836
Ajani Hamesha,,21.1676649,79.7786313
Dudhara,,21.1784428,79.7935368
Sarpewada,,21.1795311,79.7778638
Yetewahi,,21.1792618,79.7719302
Injewada,,21.1905014,79.7720501
Salehetti (R),,21.1729844,79.754878
Salehatti,,21.1759183,79.7468519
Berodi,,21.1649349,79.6986196
Matora,,21.1809051,79.7224581
Surewada,,21.1762561,79.6968946
Nerodi,,21.1595428,79.6998492
Usaragondi,,21.1448168,79.7101352
Khamari (Buti),Khamari,21.1947828,79.7009611
Wadegaon,,21.2112965,79.6972754
Belgaon,,21.218921,79.7094617
Kitadi,,21.2147687,79.735215
Mandangaon,,21.2102296,79.7143491
Wadipar,,21.1981603,79.7178611
Sitepar,,21.1973635,79.7353029
Tekepar (R),,21.1475578,79.72485
Dedmazari,,21.1465197,79.7379424
Tekepar (Dedmazari),Tekepar,21.1429373,79.7329428
Rajdoh,,21.1513377,79.7501982
Matimeta,,21.1362541,79.7648474
Kodurli,,21.1310096,79.7697415
Kawalewada,,21.1327345,79.7521076
Mahaka,,21.0956885,79.7211734
Dawwa,,21.1041233,79.7561141
Garada (Jangli),,21.1164415,79.7753288
Belgaon (R),,21.0980037,79.7645517
Kanhadmoh,,21.091876,79.7582533
Rajegaon,,21.083343,79.7683955
Gunthara,,21.0805538,79.7518416
Kodamoti,,21.0886163,79.7386736
Waghbodi,,21.0779869,79.7416896
Nawegaon (R),Nawegaon,21.0675398,79.7351747
Khursipar,,21.0725821,79.7476685
Tekepar,,21.050536,79.7554752
Ambadi (R),,21.0360631,79.7297627
Kodamendhi (R),,21.0465972,79.7239047
Manegaon,,21.0663321,79.8567775
Alesur,,21.0953248,79.8687515
Lakhori,,21.0929372,79.8526455
Yetewahi,,21.0928052,79.8411578
Somalwada,,21.0929099,79.8172362
Mendha,,21.1021511,79.8192367
Khedepar,,21.1133099,79.8382874
Singori,,21.1117136,79.8512031
Channa,,21.0339748,79.8271148
Sipewada,,21.0428639,79.8220111
Dhanala,,21.0286245,79.8294056
Pohara,,21.0323533,79.8486909
Seloti,,21.0542862,79.8412022
Borgaon,,21.1027054,79.8818208
Masalmeta,,21.1070568,79.8649708
Salebhata,,21.1202244,79.8662854
Sindipar,,21.1337956,79.8852948
Kesalwada (Pawar),Kesalwada,21.1449389,79.8662416
Parsodi,,21.1382754,79.8590468
Khurshipar,,21.1563129,79.8663349
Gondsawari,,21.131411,79.8396606
Rengepar (Kotha),,21.1187026,79.8257829
Pauldawana,,21.1500315,79.8262985
Malkazari,,21.0253617,79.8104214
Purkabodi,,21.0100205,79.80672
Pendhari,,21.0124273,79.8392835
Gadpendhari,,21.0158477,79.8618234
Dhabetekari,,21.021045,79.8786855
Shivani,,21.0162579,79.8742652
Mogara,,21.0013317,79.8775867
Mendha,,21.0382582,79.8637596
Nanhori,,20.9895782,79.8866543
Dighori,,20.9798514,79.8886944
Rampuri,,20.9876877,79.905374
Gondegaon,,20.9796093,79.857271
Kaneri,,20.9933251,79.8553511
Garada,,21.0465098,79.8061869
Kesalwada (Waghaye),Kesalwada,21.0576175,79.7983005
Gadegaon,,21.0844909,79.7970929
Kinhi,,21.0951652,79.8043338
Sonekhari,,21.1089224,79.7977113
Daitmangli,,21.1150605,79.8085422
Chikhalbodi,,21.1317373,79.8019074
Khaurshipar,,21.0053795,79.798204
Kotali,,20.9280743,79.7939577
Deori (Hemesha),,20.9101245,79.8125991
Rajoli,,20.9063181,79.8346697
Mundipar,,21.1301544,79.8918014
Nilagondi,,21.1229581,79.9079125
Rajegaon,,21.1134365,79.8871647
Morgaon,,21.121583,79.8874821
Samewada,,21.0881102,79.8942595
Khairi,,21.0726304,79.8982422
Pimpalgaon,,21.0632006,79.8813386
Rengepar (Kohali),Rengepar,21.0492754,79.8824094
Chichtola,,21.0358513,79.8822785
Pardi,,21.0197853,79.939659
Miregaon,,20.999855,79.938708
Sonmala,,20.9794076,79.9347344
Bhugaon,,20.9513775,79.9371201
Wakal,,20.8913773,79.8344821
Dhwarkheda,,20.9033345,79.8487077
Marhegaon,,20.8884691,79.856299
Pathari,,20.8916095,79.8794715
Narva,,20.8948974,79.8946838
Lohara,,20.9046321,79.894784
Khunari,,20.9171226,79.9009915
Yetgaon,,20.9100693,79.9416157
Kawale Wada,,20.9207453,79.8617008
Mangapur,,20.9272607,79.8571976
Khairi,,20.9351667,79.8518893
Kawadsi,,20.9405328,79.8502405
Gondi,,20.9145138,79.8404948
Sangaon,,20.9221144,79.8351735
Pahadi,,20.9302284,79.8425179
Murmadi,,20.9442422,79.8372236
Dongargaon,,20.9845338,79.8385091
Isapur,,20.978543,79.8487829
Rengola,,20.9628371,79.8233713
Alesur,,20.9705175,79.7950248
Bandrazari,,20.9477293,79.8029028
Saigaon,,20.9393972,79.814694
Murmadi (Hamesha),,20.9377488,79.8289654
Kolari,,20.9372064,79.9118574
Kolara,,20.9607999,79.89294
Bodra,,21.1094163,79.9689882
Pindkepar,,21.1262748,79.9847684
Makardhokada,,21.0993634,79.9575666
Khairi,,21.1442302,79.973692
Kerali,,22.8391362,70.6441058
Walmazari,,21.141789,79.9925164
Amgaon Khurd,,21.1591743,79.9769538
Ghanod,,21.1633641,79.966823
Amgaon Budruk,,21.1622679,79.9599094
Borgaon,,21.1480634,79.9598512
Parastola,,21.1359837,79.9553354
Sonpuri,,21.1221487,79.9532447
Bampewada,,21.1672331,79.9323234
Pauna Budruk,,20.7529972,79.7376581
Dhamani,,20.7847731,79.7517381
Mohari,,20.7896317,79.744174
Asgaon,,20.8076746,79.7239785
Bachewadi,,20.827106,79.7563712
Brahmi,,20.8397589,79.7567155
Navegaon,,20.8497526,79.7522303
Ambadi,,20.858013,79.7576437
Atri,,20.8634788,79.7510877
Borgaon,,20.888866,79.7562246
Kodurli,,20.9033205,79.7731962
Khambadi,,20.8968349,79.7583631
Umari,,20.7566604,79.7336215
Visapur,,20.759015,79.7261058
Mangali (Chauras),Mangali,20.7638423,79.7125402
Pauna Khurd,,20.7635541,79.6995803
Lawadi,,20.7937281,79.7373306
Borgaon,,20.7897867,79.7251013
Walani,,20.7804133,79.6879976
Shivnala,,20.7871668,79.6792717
Junona,,20.7922933,79.6660636
Yenoda,,20.8030883,79.6550716
Ruyad,,20.8075779,79.6447754
Sindpuri,,20.8057452,79.6398295
Wadegaon,,20.8043494,79.6612033
Bhendara,,20.8123842,79.6740262
Khairi (Diwan),Khairi,20.8201961,79.6939367
Itgaon,,20.8315858,79.6352027
Khaksi,,20.830143,79.6253716
Korambhi,,20.8378489,79.6209691
Thana,,20.8530995,79.6162565
Dhakundi,,20.718836,79.5295551
Kakepar,,20.7128751,79.5336964
Tekadi,,20.7260036,79.5272954
Nilaj,,20.7407919,79.5389364
Mendhegaon,,20.7087836,79.5591351
Khapari,,20.7188906,79.5694233
Amgaon (Adarsh),,20.7417927,79.5579525
Panjarepar,,20.7276744,79.5528192
Thanegaon,,20.7212727,79.5785128
Waigaon,,20.7235495,79.5861504
Asgaon (R),,20.7213693,79.5962375
Salebhatti,,20.7548263,79.5588457
Kotalpar,,20.7497102,79.5467159
Ranala Alias Ahnapurna,,20.7536592,79.5421906
Jogikheda,,20.7690162,79.5400086
Jogikheda (Hamesha),,20.7725623,79.5624373
Avatgaon,,20.7894723,79.5735989
Dhamangaon,,20.78922,79.5670129
Murmadi,,20.7983513,79.5702723
Kawadsi,,20.808812,79.5698964
Gaidongari,,20.8103676,79.5681706
Parsodi,,20.844677,79.5552574
Khapari,,20.8358504,79.5657268
Nagangaon,,20.8161573,79.6140434
Kosambodi,,20.7928759,79.613815
Chichgaon,,20.79852,79.591674
Mujbi,,20.8650583,79.6047337
Kondha,,20.8726227,79.6913928
Kosara,,20.8773208,79.6866615
Nirgudi,,20.8825683,79.6828941
Akot,,20.8915796,79.6809527
Chichal,,20.9064318,79.6691057
Sonegaon,,20.909999,79.7077852
Nevegaon Alias Palepar,,20.9150531,79.6991226
Chichbodi,,20.9157346,79.6825573
Garadapur,,20.7694634,79.6126584
Chandakapur (I),,20.7779442,79.6269973
Belgata (Pauni Rural),,20.7891364,79.6181986
Wahi,,20.7721682,79.6082469
Naigaon,,20.787829,79.589794
Nimgaon (Avalgaon),,20.7857488,79.588295
Lohara,,20.7645578,79.5933979
Rajkota,,20.7743152,79.5884115
Betala,,20.7731593,79.6231869
Selari,,20.7672116,79.6335792
Channewada,,20.6609942,79.6782281
Chandi,,20.6664753,79.6738293
Pradhan (Dhorap),,20.6804601,79.66477
Sedisomnala,,20.716931,79.6971028
Shivnala (Gondi),,20.6999004,79.696834
Khokari Dhorap,,20.7078984,79.6844317
Kisanpur (Hamesha),,20.6912171,79.6739779
Kanhalgaon,,20.6935426,79.6670137
Sirsala,,20.7290433,79.6458496
Mandavgota,,20.7232254,79.6667118
Singori,,20.7523857,79.6048261
Singora (Hamesha),,20.736833,79.599031
Rohana,,20.7438545,79.6257504
Welwa,,20.7544289,79.6142689
Kachekhani,,20.7626809,79.6088412
Vilam,,20.7314783,79.7547181
Savarla,,20.7087312,79.735526
Khatkheda,,20.7238569,79.7317963
